Issuer_Name,State_Abb,Jurisdiction_Type,Entity_Type,Controlling_Jurisdiction,Ultimate_Political_Jurisdiction,lat,lng,formatted_address,place_id,location_type,geo_source,match_method
Fulton Independent School District Finance Corp,KY,SCHOOL_DISTRICT,School District Finance Corporation,Fulton,Fulton Independent School District,37.5697961,-84.2858121,"Berea Independent School District, KY 40403, USA",ChIJgX75I5LhQogRWodJ0NnHzHM,APPROXIMATE,GoogleGeocodingAPI,FUZZY_ISSUER
Gainesville & Hall County Development Authority,GA,MULTI_JURISDICTIONAL,Development corporation,Gainesville & Hall County,Gainesville & Hall County,34.277721,-83.8767096,"2875 Browns Bridge Rd, Gainesville, GA 30504, USA",ChIJxbxe3kz19YgRN1-nhhCDPnM,ROOFTOP,GoogleGeocodingAPI,EXACT_ISSUER
Gallatin County School District Finance Corp,KY,SCHOOL_DISTRICT,School district,Gallatin County,Gallatin County,38.7295069,-84.87763919999999,"Gallatin County School District, KY, USA",ChIJEw_CAofjQYgReWD7Sce8xiI,APPROXIMATE,GoogleGeocodingAPI,FUZZY_ISSUER
Galveston County Municipal Utility District No 44,TX,SPECIAL_DISTRICT,Special district,Galveston County,Galveston County,29.1936888,-94.9573524,"Headquarters, 14901 FM3005, Galveston, TX 77554, USA",ChIJD9OebTaEP4YRJHW57UIChKU,ROOFTOP,GoogleGeocodingAPI,FUZZY_ISSUER
Glen Rock School District,NJ,SCHOOL_DISTRICT,School district,Glen Rock,Glen Rock,40.9583569,-74.12986839999999,"Glen Rock Borough School District, Glen Rock, NJ 07452, USA",ChIJ__Fdnaf8wokRbRdbKS3_cSY,APPROXIMATE,GoogleGeocodingAPI,EXACT_ISSUER
Gloucester City School District,NJ,SCHOOL_DISTRICT,School district,Gloucester City,Gloucester City,39.8888931,-75.1253492,"Gloucester City School District, Gloucester City, NJ, USA",ChIJe4KgbxjPxokRin2rkW5cVXQ,APPROXIMATE,GoogleGeocodingAPI,EXACT_ISSUER
Grant County Public Utility District No 2 Electric Revenue,WA,SPECIAL_DISTRICT,Special district,Grant County,Grant County,38.6603169,-84.7315563,"Grant County School District, KY, USA",ChIJkWE8ohjzQYgRsZACc6VUHwc,APPROXIMATE,GoogleGeocodingAPI,FUZZY_UPJ
Grant County Public Utility District No 2 Priest Rapids Hydroelectric Project,WA,SPECIAL_DISTRICT,Special district,Grant County,Grant County,38.6603169,-84.7315563,"Grant County School District, KY, USA",ChIJkWE8ohjzQYgRsZACc6VUHwc,APPROXIMATE,GoogleGeocodingAPI,FUZZY_UPJ
Grant County School District Finance Corp,KY,SCHOOL_DISTRICT,School district,Grant County,Grant County,38.6603169,-84.7315563,"Grant County School District, KY, USA",ChIJkWE8ohjzQYgRsZACc6VUHwc,APPROXIMATE,GoogleGeocodingAPI,FUZZY_ISSUER
Great Lakes Water Authority Sewage Disposal System Revenue,MI,MULTI_JURISDICTIONAL,Regional commission,Detroit metro area municipalities,Detroit metro area municipalities,44.3148443,-85.60236429999999,"Michigan, USA",ChIJEQTKxz2qTE0Rs8liellI3Zc,APPROXIMATE,GoogleGeocodingAPI,FUZZY_ISSUER
Great Lakes Water Authority Water Supply System Revenue,MI,MULTI_JURISDICTIONAL,Regional commission,Detroit metro area municipalities,Detroit metro area municipalities,44.3148443,-85.60236429999999,"Michigan, USA",ChIJEQTKxz2qTE0Rs8liellI3Zc,APPROXIMATE,GoogleGeocodingAPI,FUZZY_ISSUER
Greater New Haven Water Pollution Control Authority,CT,MULTI_JURISDICTIONAL,Authority/Agency,New Haven area municipalities (CT),New Haven area municipalities (CT),41.283931,-72.899217,"345 E Shore Pkwy, New Haven, CT 06512, USA",ChIJ76cBDSDY54kR7-0Mjj2auFA,ROOFTOP,GoogleGeocodingAPI,EXACT_ISSUER
Greenbrier Public Service District No 1,WV,COUNTY,Special district,Greenbrier County (WV),Greenbrier County (WV),38.0198478,-80.54384499999999,"Greenbrier County, WV, USA",ChIJZUh1y_JrTIgRLmkJUhyjqTM,APPROXIMATE,GoogleGeocodingAPI,FUZZY_UPJ
Greene County Community School District,IA,SCHOOL_DISTRICT,School district,Greene County Community,Greene County Community,42.0352785,-94.356513,"Greene County Community School District, IA, USA",ChIJRaWFLpan7YcR9y6ez-AJwqg,APPROXIMATE,GoogleGeocodingAPI,EXACT_ISSUER
Greene County Rural Water District,IL,SPECIAL_DISTRICT,Special district,Greene County,Greene County,39.0321796,-86.9824288,"Greene County, IN, USA",ChIJreJqfgHKbYgRkz4jTH8WdY0,APPROXIMATE,GoogleGeocodingAPI,EXACT_ISSUER
Greene Township Municipal Authority,PA,CITY,Authority/Agency,Greene Township,Greene Township,39.9685285,-77.5872837,"Greene Township, PA, USA",ChIJ_7c1GfCfyYkRL5l60OH7gm4,APPROXIMATE,GoogleGeocodingAPI,EXACT_UPJ
Greenway Independent School District No 316,MN,SCHOOL_DISTRICT,School district,Greenway,Greenway,46.729553,-94.6858998,"Minnesota, USA",ChIJmwt4YJpbWE0RD6L-EJvJogI,APPROXIMATE,GoogleGeocodingAPI,FUZZY_ISSUER
Hackensack Board of Education,NJ,SCHOOL_DISTRICT,School district,Hackensack,Hackensack,40.8880757,-74.05258839999999,"191 2nd St, Hackensack, NJ 07601, USA",ChIJ3eY3SR_6wokRjN8gEUAixe0,ROOFTOP,GoogleGeocodingAPI,EXACT_ISSUER
Hanceville Waterworks & Sewer Board,AL,CITY,Public utility,Hanceville,City of Hanceville,34.0606545,-86.76749799999999,"Hanceville, AL 35077, USA",ChIJR1C_BAq3iYgR_1KI7vuSMsQ,APPROXIMATE,GoogleGeocodingAPI,EXACT_ISSUER
Hardin County School District Finance Corp,KY,SCHOOL_DISTRICT,School district,Hardin County,Hardin County,37.6565708,-86.0121573,"Hardin County School District, KY, USA",ChIJmWNU1pQhaYgRnM_PibG4F6w,APPROXIMATE,GoogleGeocodingAPI,FUZZY_ISSUER
Harmony Union School District,CA,SCHOOL_DISTRICT,School district,Harmony Union,Harmony Union,38.4159632,-122.9663018,"Harmony Union School District, CA, USA",ChIJw5110sclhIAR-89cdmkIxvM,APPROXIMATE,GoogleGeocodingAPI,EXACT_ISSUER
Harris County Flood Control District,TX,COUNTY,Special district,Harris County,Harris County,29.7613842,-95.3607816,"1001 Preston St #938, Houston, TX 77002, USA",ChIJB_rIYyW_QIYROoD01I33vXE,ROOFTOP,GoogleGeocodingAPI,EXACT_UPJ
Harris County Municipal Utility District No 096,TX,SPECIAL_DISTRICT,Special district,Harris County,Harris County,29.7613842,-95.3607816,"1001 Preston St #938, Houston, TX 77002, USA",ChIJB_rIYyW_QIYROoD01I33vXE,ROOFTOP,GoogleGeocodingAPI,EXACT_UPJ
Harris County Municipal Utility District No 1,TX,SPECIAL_DISTRICT,Special district,Harris County,Harris County,29.7613842,-95.3607816,"1001 Preston St #938, Houston, TX 77002, USA",ChIJB_rIYyW_QIYROoD01I33vXE,ROOFTOP,GoogleGeocodingAPI,EXACT_UPJ
Harris County Municipal Utility District No 105,TX,SPECIAL_DISTRICT,Special district,Harris County,Harris County,29.7613842,-95.3607816,"1001 Preston St #938, Houston, TX 77002, USA",ChIJB_rIYyW_QIYROoD01I33vXE,ROOFTOP,GoogleGeocodingAPI,EXACT_UPJ
Harris County Municipal Utility District No 11,TX,SPECIAL_DISTRICT,Special district,Harris County,Harris County,29.7613842,-95.3607816,"1001 Preston St #938, Houston, TX 77002, USA",ChIJB_rIYyW_QIYROoD01I33vXE,ROOFTOP,GoogleGeocodingAPI,EXACT_UPJ
Harris County Municipal Utility District No 150,TX,SPECIAL_DISTRICT,Special district,Harris County,Harris County,29.7613842,-95.3607816,"1001 Preston St #938, Houston, TX 77002, USA",ChIJB_rIYyW_QIYROoD01I33vXE,ROOFTOP,GoogleGeocodingAPI,EXACT_UPJ
Harris County Municipal Utility District No 153,TX,SPECIAL_DISTRICT,Special district,Harris County,Harris County,29.7613842,-95.3607816,"1001 Preston St #938, Houston, TX 77002, USA",ChIJB_rIYyW_QIYROoD01I33vXE,ROOFTOP,GoogleGeocodingAPI,EXACT_UPJ
Harris County Municipal Utility District No 276,TX,SPECIAL_DISTRICT,Special district,Harris County,Harris County,29.7613842,-95.3607816,"1001 Preston St #938, Houston, TX 77002, USA",ChIJB_rIYyW_QIYROoD01I33vXE,ROOFTOP,GoogleGeocodingAPI,EXACT_UPJ
Harris County Municipal Utility District No 278,TX,SPECIAL_DISTRICT,Special district,Harris County,Harris County,29.7613842,-95.3607816,"1001 Preston St #938, Houston, TX 77002, USA",ChIJB_rIYyW_QIYROoD01I33vXE,ROOFTOP,GoogleGeocodingAPI,EXACT_UPJ
Harris County Municipal Utility District No 281,TX,SPECIAL_DISTRICT,Special district,Harris County,Harris County,29.7613842,-95.3607816,"1001 Preston St #938, Houston, TX 77002, USA",ChIJB_rIYyW_QIYROoD01I33vXE,ROOFTOP,GoogleGeocodingAPI,EXACT_UPJ
Harris County Municipal Utility District No 33,TX,SPECIAL_DISTRICT,Special district,Harris County,Harris County,29.7613842,-95.3607816,"1001 Preston St #938, Houston, TX 77002, USA",ChIJB_rIYyW_QIYROoD01I33vXE,ROOFTOP,GoogleGeocodingAPI,EXACT_UPJ
Harris County Municipal Utility District No 368,TX,SPECIAL_DISTRICT,Special district,Harris County,Harris County,29.7613842,-95.3607816,"1001 Preston St #938, Houston, TX 77002, USA",ChIJB_rIYyW_QIYROoD01I33vXE,ROOFTOP,GoogleGeocodingAPI,EXACT_UPJ
Harris County Municipal Utility District No 396,TX,SPECIAL_DISTRICT,Special district,Harris County,Harris County,29.7613842,-95.3607816,"1001 Preston St #938, Houston, TX 77002, USA",ChIJB_rIYyW_QIYROoD01I33vXE,ROOFTOP,GoogleGeocodingAPI,EXACT_UPJ
Harris County Municipal Utility District No 397,TX,SPECIAL_DISTRICT,Special district,Harris County,Harris County,29.7613842,-95.3607816,"1001 Preston St #938, Houston, TX 77002, USA",ChIJB_rIYyW_QIYROoD01I33vXE,ROOFTOP,GoogleGeocodingAPI,EXACT_UPJ
Harris County Municipal Utility District No 416,TX,SPECIAL_DISTRICT,Special district,Harris County,Harris County,29.7613842,-95.3607816,"1001 Preston St #938, Houston, TX 77002, USA",ChIJB_rIYyW_QIYROoD01I33vXE,ROOFTOP,GoogleGeocodingAPI,EXACT_UPJ
Harris County Municipal Utility District No 419,TX,SPECIAL_DISTRICT,Special district,Harris County,Harris County,29.7613842,-95.3607816,"1001 Preston St #938, Houston, TX 77002, USA",ChIJB_rIYyW_QIYROoD01I33vXE,ROOFTOP,GoogleGeocodingAPI,EXACT_UPJ
Harris County Municipal Utility District No 433,TX,SPECIAL_DISTRICT,Special district,Harris County,Harris County,29.7613842,-95.3607816,"1001 Preston St #938, Houston, TX 77002, USA",ChIJB_rIYyW_QIYROoD01I33vXE,ROOFTOP,GoogleGeocodingAPI,EXACT_UPJ
Harris County Municipal Utility District No 489,TX,SPECIAL_DISTRICT,Special district,Harris County,Harris County,29.7613842,-95.3607816,"1001 Preston St #938, Houston, TX 77002, USA",ChIJB_rIYyW_QIYROoD01I33vXE,ROOFTOP,GoogleGeocodingAPI,EXACT_UPJ
Harris County Municipal Utility District No 65,TX,SPECIAL_DISTRICT,Special district,Harris County,Harris County,29.7613842,-95.3607816,"1001 Preston St #938, Houston, TX 77002, USA",ChIJB_rIYyW_QIYROoD01I33vXE,ROOFTOP,GoogleGeocodingAPI,EXACT_UPJ
Hart County School District Finance Corp,KY,SCHOOL_DISTRICT,School district,Hart County,Hart County,37.3101304,-85.84862360000001,"Hart County School District, KY, USA",ChIJeUT31NCeaIgRqt-IQ1aKXgM,APPROXIMATE,GoogleGeocodingAPI,FUZZY_ISSUER
Hartford County Metropolitan District Clean Water Project Revenue,CT,MULTI_JURISDICTIONAL,Regional commission,Hartford Metropolitan District,Hartford Metropolitan District,41.7632751,-72.6746826,"555 Main St, Hartford, CT 06103, USA",ChIJty9zU2VT5okRqUAZ2qC4hUc,ROOFTOP,GoogleGeocodingAPI,FUZZY_ISSUER
Hays County Municipal Utility District No 4,TX,SPECIAL_DISTRICT,Special district,Hays County,Hays County,30.0537607,-98.0028892,"Hays County, TX, USA",ChIJX7rj_ylYW4YRJmoE2ZR3wZ8,APPROXIMATE,GoogleGeocodingAPI,FUZZY_ISSUER
Hays County Water Control & Improvement District No 2,TX,SPECIAL_DISTRICT,Special district,Hays County,Hays County,30.0537607,-98.0028892,"Hays County, TX, USA",ChIJX7rj_ylYW4YRJmoE2ZR3wZ8,APPROXIMATE,GoogleGeocodingAPI,EXACT_ISSUER
Hayti Reorganized School District No 2,MO,SCHOOL_DISTRICT,School district,Hayti Reorganized,Hayti Reorganized,36.2411419,-89.7567693,"Hayti R-II School District, MO, USA",ChIJaeiddj6-eIgRn_CniXyW_wQ,APPROXIMATE,GoogleGeocodingAPI,FUZZY_ISSUER
Hayward Unified School District,CA,SCHOOL_DISTRICT,School district,Hayward,Hayward,37.6392853,-122.0723816,"Hayward Unified School District, CA, USA",ChIJSUDzTgCUj4ARAjyszhhSyB8,APPROXIMATE,GoogleGeocodingAPI,EXACT_ISSUER
Hazelwood School District,MO,SCHOOL_DISTRICT,School district,Hazelwood,Hazelwood,38.7993718,-90.2432307,"Hazelwood School District, MO, USA",ChIJf3r2pwJI34cRVzHRrP6hchU,APPROXIMATE,GoogleGeocodingAPI,EXACT_ISSUER
Holt Public Schools,MI,SCHOOL_DISTRICT,School district,Holt,Holt,42.6692711,-84.6165146,"Holt Public Schools, MI, USA",ChIJQTT-DDvHIogR5_SvJB4VVNU,APPROXIMATE,GoogleGeocodingAPI,EXACT_ISSUER
Honeoye Falls-Lima Central School District,NY,SCHOOL_DISTRICT,School district,Honeoye Falls-Lima Central,Honeoye Falls-Lima Central,42.9749882,-77.53901270000001,"Honeoye Falls-Lima Central School District, NY, USA",ChIJEYO-M-xH0YkRCtPBFHTdWtQ,APPROXIMATE,GoogleGeocodingAPI,EXACT_ISSUER
Hoover Industrial Development Board,AL,CITY,Development corporation,Hoover,City of Hoover,33.3870964,-86.8057556,"100 Municipal Dr, Hoover, AL 35216, USA",ChIJ_5cj6A0iiYgRudgfi8w47Ms,ROOFTOP,GoogleGeocodingAPI,EXACT_UPJ
Horizon Regional Municipal Utility District,TX,MULTI_JURISDICTIONAL,Regional commission,Horizon Region,Horizon Region,31.6823316,-106.1944304,"14100 Horizon Blvd, Horizon City, TX 79928, USA",ChIJz_hS7S9A54YRBXKR5vAtSZk,ROOFTOP,GoogleGeocodingAPI,EXACT_ISSUER
Hospital Facilities Authority of Multnomah County Oregon,OR,COUNTY,Financing authority,"Multnomah County, OR","Multnomah County, OR",45.5145659,-122.5863212,"Multnomah County, OR, USA",ChIJsbYckviDlVQR6bqXj-gieh8,APPROXIMATE,GoogleGeocodingAPI,FUZZY_ISSUER
Housing & Redevelopment Authority of The City of St Paul Minnesota,MN,CITY,Development corporation,St. Paul,City of St. Paul,46.729553,-94.6858998,"Minnesota, USA",ChIJmwt4YJpbWE0RD6L-EJvJogI,APPROXIMATE,GoogleGeocodingAPI,FUZZY_UPJ
Houston County Water Authority,AL,COUNTY,Authority/Agency,Houston County,Houston County,31.2288158,-85.3937222,"462 N Oates St, Dothan, AL 36303, USA",ChIJLeIaVqqTkogRBhIzdRgVXXk,ROOFTOP,GoogleGeocodingAPI,EXACT_UPJ
Howard Bend Levee District,MO,SPECIAL_DISTRICT,Special district,Howard Bend,Howard Bend,38.6842192,-90.5395659,"Howard Bend, Chesterfield, MO 63017, USA",ChIJjyrF83Er34cRi-HHG9qTUPA,APPROXIMATE,GoogleGeocodingAPI,EXACT_ISSUER
Hudson Yards Infrastructure Corp,NY,CITY,Development corporation,New York City,City of New York City,40.7012709,-73.80702250000002,"92-16 147th Pl, Jamaica, NY 11435, USA",ChIJWzlSScVgwokRGA3SjJWAlG8,ROOFTOP,GoogleGeocodingAPI,FUZZY_UPJ
Hunters Glen Municipal Utility District,TX,SPECIAL_DISTRICT,Special district,Hunters Glen,Hunters Glen,29.59775459999999,-95.5184278,"Hunters Glen, Missouri City, TX 77489, USA",ChIJNWIZtCDpQIYRRjbEgu8zQ64,APPROXIMATE,GoogleGeocodingAPI,EXACT_ISSUER
Huntingdon Area School District,PA,SCHOOL_DISTRICT,School district,Huntingdon Area,Huntingdon Area,40.5087323,-77.9510209,"Huntingdon Area School District, PA, USA",ChIJgeo6XxL9y4kRlQDFHf9abwM,APPROXIMATE,GoogleGeocodingAPI,EXACT_ISSUER
Hyde Park Community Development District No 1,FL,SPECIAL_DISTRICT,Special district,Hyde Park,Hyde Park,27.9416678,-82.4639251,"Hyde Park, Tampa, FL, USA",ChIJZ63L5J7EwogRqGUlxjOdll4,APPROXIMATE,GoogleGeocodingAPI,EXACT_ISSUER
ISDLP Custodial Account LLC,N/A - Financial Vehicle,OTHER,Trust/Fund,N/A - Financial Vehicle,N/A - Financial Vehicle,,,,,,GoogleGeocodingAPI,FINANCIAL_VEHICLE
Ida Public Schools,MI,SCHOOL_DISTRICT,School district,Ida,Ida,41.8786731,-83.57096399999999,"Ida Public School District, MI, USA",ChIJr0l8Nzl9O4gR8sd9FKO-P3Q,APPROXIMATE,GoogleGeocodingAPI,EXACT_ISSUER
Illinois Finance Authority,IL,STATE,Financing authority,Illinois,State of Illinois,39.7870401,-89.6536923,"Capital Township, IL, USA",ChIJ1YPAwfo4dYgR9zzFzf6if_M,APPROXIMATE,GoogleGeocodingAPI,EXACT_UPJ
Imperial Irrigation District Electric System Revenue,CA,SPECIAL_DISTRICT,Special district,Imperial,Imperial,32.8479878,-115.5670185,"333 E Barioni Blvd, Imperial, CA 92251, USA",ChIJc8-LQt9d14ARD1AMbB16-Po,ROOFTOP,GoogleGeocodingAPI,FUZZY_ISSUER
Indiana Area School District,PA,SCHOOL_DISTRICT,School district,Indiana Area,Indiana Area,40.6312988,-79.17742679999999,"Indiana Area School District, PA, USA",ChIJzd6axg9Qy4kRfMo8xoo2jyY,APPROXIMATE,GoogleGeocodingAPI,EXACT_ISSUER
Indiana Finance Authority,IN,STATE,Financing authority,Indiana,State of Indiana,39.7687106,-86.16285620000001,"Indiana State Capitol, 200 W Washington St, Indianapolis, IN 46204, USA",ChIJ5y9_K7pQa4gRCaZkd9S2yEA,ROOFTOP,GoogleGeocodingAPI,EXACT_UPJ
Indiana University,IN,STATE,Public university,Indiana,State of Indiana,39.7687106,-86.16285620000001,"Indiana State Capitol, 200 W Washington St, Indianapolis, IN 46204, USA",ChIJ5y9_K7pQa4gRCaZkd9S2yEA,ROOFTOP,GoogleGeocodingAPI,EXACT_UPJ
Indianapolis Local Public Improvement Bond Bank,IN,CITY,Bond bank,Indianapolis,City of Indianapolis,39.76909,-86.158018,"Indianapolis, IN, USA",ChIJA2p5p_9Qa4gRfOq5QPadjtY,APPROXIMATE,GoogleGeocodingAPI,EXACT_UPJ
Inlivian,NC,CITY,Authority/Agency,Charlotte,City of Charlotte,34.3398913,-78.64362539999999,"Halls, NC 28472, USA",ChIJvTf77ORfqokROWtUyvT-rf8,APPROXIMATE,GoogleGeocodingAPI,EXACT_UPJ
Inman Campobello Water District,SC,SPECIAL_DISTRICT,Special district,Inman Campobello,Inman Campobello,35.0498933,-82.0895647,"5 Prospect St, Inman, SC 29349, USA",ChIJYXsVqNZ7V4gRpgSCKAooKcs,ROOFTOP,GoogleGeocodingAPI,EXACT_ISSUER
Iowa Finance Authority,IA,STATE,Financing authority,Iowa,State of Iowa,41.5912022,-93.6036389,"1007 E Grand Ave, Des Moines, IA 50319, USA",ChIJu5KEXraZ7ocREgwT8aBYnBE,ROOFTOP,GoogleGeocodingAPI,EXACT_UPJ
Iowa Lakes Regional Water,IA,MULTI_JURISDICTIONAL,Regional commission,Iowa Lakes Region,Iowa Lakes Region,43.151966,-95.2000808,"1301 38th Ave W, Spencer, IA 51301, USA",ChIJQw9yJ8LQjIcRKBJpoaKn1Dw,ROOFTOP,GoogleGeocodingAPI,EXACT_ISSUER
Jackson & Williamson Counties Community High School District 165 Carbondale,IL,MULTI_JURISDICTIONAL,School district,Jackson & Williamson Counties Community High,Jackson & Williamson Counties Community High,39.6368201,-83.91089680000002,"Xenia Community City School District, OH, USA",ChIJS-LgaVG9QIgRiZLzLghXCYQ,APPROXIMATE,GoogleGeocodingAPI,FUZZY_ISSUER
Jackson County Community Consolidated School District No 140 Unity Point,IL,SCHOOL_DISTRICT,School district,Jackson County Community Consolidated,Jackson County Community Consolidated,42.0352785,-94.356513,"Greene County Community School District, IA, USA",ChIJRaWFLpan7YcR9y6ez-AJwqg,APPROXIMATE,GoogleGeocodingAPI,FUZZY_ISSUER
Jackson County School District No R-IV Blue Springs,MO,SCHOOL_DISTRICT,School district,Jackson County,Jackson County,39.0169509,-94.2816148,"Blue Springs, MO, USA",ChIJe-XgJU0awYcRNS0frBYinxA,APPROXIMATE,GoogleGeocodingAPI,FUZZY_ISSUER
James Fork Regional Water District,AR,MULTI_JURISDICTIONAL,Regional commission,James Fork Region,James Fork Region,35.2122414,-94.2979529,"2500 Mt Zion Rd, Greenwood, AR 72936, USA",ChIJpRRbkUapy4cRHvUqnkrOyMU,ROOFTOP,GoogleGeocodingAPI,EXACT_ISSUER
Jefferson County Industrial Development Agency,NY,COUNTY,Development corporation,Jefferson County,Jefferson County,40.6940971,-73.9845211,"15 MetroTech Center #15, Brooklyn, NY 11201, USA",ChIJW_6G50pawokRkIsJB1mhj4U,ROOFTOP,GoogleGeocodingAPI,EXACT_UPJ
Jersey City Board of Education,NJ,SCHOOL_DISTRICT,School district,Jersey City,Jersey City,40.7195342,-74.0430133,"Jersey City, NJ, USA",ChIJ3a-_JdJQwokR2SXNohPwSQI,APPROXIMATE,GoogleGeocodingAPI,FUZZY_ISSUER
Jersey City Municipal Utilities Authority,NJ,CITY,Municipal Utilities Authority,Jersey City,City of Jersey City,40.7195342,-74.0430133,"Jersey City, NJ, USA",ChIJ3a-_JdJQwokR2SXNohPwSQI,APPROXIMATE,GoogleGeocodingAPI,FUZZY_UPJ
Jordan Valley Water Conservancy District,UT,SPECIAL_DISTRICT,Special district,Jordan Valley,Jordan Valley,40.6017598,-111.9257238,"8215 S 1300 W, West Jordan, UT 84088, USA",ChIJ9TWgaN2IUocRF-q3mRjE-Nk,ROOFTOP,GoogleGeocodingAPI,EXACT_ISSUER
Kane County School District No 129 West Aurora,IL,SCHOOL_DISTRICT,School district,Kane County,Kane County,41.7787331,-88.3530747,"Aurora West Unit School District 129, IL, USA",ChIJQaPJjQXlDogRsuBDJYENqVg,APPROXIMATE,GoogleGeocodingAPI,FUZZY_ISSUER
Kansas Development Finance Authority,KS,STATE,Financing authority,Kansas,State of Kansas,39.0482866,-95.6781239,"SW 8th &, SW Van Buren St, Topeka, KS 66612, USA",ChIJq5AQTwUDv4cR-KPNpTKJmNs,GEOMETRIC_CENTER,GoogleGeocodingAPI,EXACT_UPJ
Kaufman County Fresh Water Supply District No 1-C,TX,SPECIAL_DISTRICT,Special district,Kaufman County,Kaufman County,32.6494596,-96.3226072,"Kaufman County, TX, USA",ChIJtQAI0kg8SYYRsWxBOpun6Go,APPROXIMATE,GoogleGeocodingAPI,FUZZY_ISSUER
Kaufman County Municipal Utility District No 4,TX,SPECIAL_DISTRICT,Special district,Kaufman County,Kaufman County,32.6494596,-96.3226072,"Kaufman County, TX, USA",ChIJtQAI0kg8SYYRsWxBOpun6Go,APPROXIMATE,GoogleGeocodingAPI,FUZZY_ISSUER
LaGrange County Regional Utility District,IN,MULTI_JURISDICTIONAL,Regional commission,LaGrange County,LaGrange County,41.6781562,-85.4244591,"2575 IN-9, LaGrange, IN 46761, USA",ChIJx7pWfj5FFogRzRgRBN7rhGk,ROOFTOP,GoogleGeocodingAPI,EXACT_ISSUER
Lake County Forest Preserve District,IL,COUNTY,Special district,Lake County,Lake County,42.4628296,-88.0589234,"Redwing Slough Forest Preserve, 41091 Deep Lake Rd, Antioch, IL 60002, USA",ChIJA5MmxISGD4gROw9xa3HE9Sc,GEOMETRIC_CENTER,GoogleGeocodingAPI,FUZZY_ISSUER
Lakeport Municipal Financing Agency,CA,CITY,Financing authority,Lakeport,City of Lakeport,39.0434075,-122.914406,"225 Park St, Lakeport, CA 95453, USA",ChIJU_ETyuXlg4ARBWjSyJOPAVs,ROOFTOP,GoogleGeocodingAPI,EXACT_UPJ
Lakes Fresh Water Supply District of Denton County,TX,SPECIAL_DISTRICT,Special district,Denton County,Denton County,33.1418611,-97.179026,"Denton County, TX, USA",ChIJXQTukxTTTYYR08hsTrvOVUM,APPROXIMATE,GoogleGeocodingAPI,EXACT_ISSUER
Lakeside Municipal Utility District No 3,TX,SPECIAL_DISTRICT,Special district,Lakeside,Lakeside,31.9685988,-99.9018131,"Texas, USA",ChIJSTKCCzZwQIYRPN4IGI8c6xY,APPROXIMATE,GoogleGeocodingAPI,FUZZY_ISSUER
Lakewood Ranch Stewardship District Utility Revenue,FL,SPECIAL_DISTRICT,Special district,Lakewood Ranch,Lakewood Ranch,28.6008513,-81.2142963,"3501 Quadrangle Blvd Suite 270, Orlando, FL 32817, USA",ChIJVVUlZPdo54gRkOq8l8BDcAs,ROOFTOP,GoogleGeocodingAPI,FUZZY_ISSUER
